,regulated_dam,height,length,volume,surface,drainage,inspection_frequency,distance_to_nearest_city,hazard,probability_of_failure,age,modification_count,years_from_modification,years_from_inspection,years_from_assessment,region_Flumevale,region_Lyndrassia,region_Navaldia,primary_purpose_Debris Control,"primary_purpose_Fire Protection, Stock, Or Small Fish Pond",primary_purpose_Fish and Wildlife Pond,primary_purpose_Flood Risk Reduction,primary_purpose_Grade Stabilization,primary_purpose_Hydroelectric,primary_purpose_Irrigation,primary_purpose_Navigation,primary_purpose_No Rocord,primary_purpose_Other,primary_purpose_Recreation,primary_purpose_Tailings,primary_purpose_Water Supply,primary_type_Arch,primary_type_Buttress,primary_type_Concrete,primary_type_Earth,primary_type_Gravity,primary_type_Masonry,primary_type_Multi-Arch,primary_type_Other,primary_type_Rockfill,primary_type_Roller-Compacted Concrete,primary_type_Stone,primary_type_Timber Crib,spillway_Controlled,spillway_No Rocord,spillway_Uncontrolled,assessment_Fair,assessment_Not Available,assessment_Not Rated,assessment_Poor,assessment_Satisfactory,assessment_Unsatisfactory
7653,0.3333333333333333,0.46409652626032105,0.4204936299822447,0.5555413902410116,0.2752826862608831,0.23883645172405887,0.0,0.043782383419689125,0.3333333333333333,0.1199,0.2109090909090909,0.0,0.2109090909090909,0.3113207547169811,0.036231884057971016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8635,0.6666666666666666,0.4867188499844251,0.4469640000794239,0.5555413902410116,0.25281466568279465,0.4409480804129287,0.0,0.03398100172711572,0.6666666666666666,0.0935,0.2109090909090909,0.0,0.2109090909090909,0.24999999999999997,0.213768115942029,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5746,0.3333333333333333,0.4963026948475843,0.4469640000794239,0.5555413902410116,0.22536624626356155,0.4405575599559159,0.0,0.0,0.3333333333333333,0.0828,0.2181818181818182,0.0,0.2181818181818182,0.32075471698113206,0.2210144927536232,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17485,0.6666666666666666,0.6325060811792905,0.4331445907678504,0.6620163733112737,0.37268501274696475,0.10286126097097975,0.25,0.02841105354058722,0.6666666666666666,0.0946,0.2109090909090909,0.16666666666666666,0.1272727272727273,0.04716981132075472,0.06159420289855072,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4171,0.3333333333333333,0.37329726842723887,0.3083529379481794,0.5555413902410116,0.2830700335326898,0.23883645172405887,0.0,0.24369602763385145,0.3333333333333333,0.0774,0.24727272727272726,0.0,0.24727272727272726,0.3584905660377358,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12144,0.3333333333333333,0.41840785679733433,0.4889442724668643,0.5555413902410116,0.26333651797662594,0.23883645172405887,0.0,0.043782383419689125,0.3333333333333333,0.0693,0.2181818181818182,0.0,0.2181818181818182,0.32075471698113206,0.036231884057971016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15816,0.3333333333333333,0.4200800276819878,0.539193955930921,0.5555413902410116,0.3801299927794011,0.23883645172405887,0.0,0.043782383419689125,0.3333333333333333,0.0944,0.22181818181818183,0.0,0.22181818181818183,0.32547169811320753,0.036231884057971016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15708,0.6666666666666666,0.6919228256754771,0.43076295201105497,0.48352185472094017,0.2943871848063738,0.2057225219419595,0.5,0.10094991364421416,0.6666666666666666,0.0918,0.36,0.0,0.36,0.04245283018867925,0.007246376811594202,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
7160,0.3333333333333333,0.44599238708921995,0.4469640000794239,0.5555413902410116,0.26333651797662594,0.41144504388391906,0.0,0.0,0.3333333333333333,0.0871,0.19636363636363638,0.0,0.19636363636363638,0.29245283018867924,0.1992753623188406,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10068,0.3333333333333333,0.5478354115547929,0.45565157195661754,0.5555413902410116,0.24042704599317896,0.23883645172405887,0.0,0.043782383419689125,0.3333333333333333,0.071,0.22545454545454546,0.0,0.22545454545454546,0.330188679245283,0.036231884057971016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16039,0.6666666666666666,0.5353722153520947,0.36937029271022503,0.5555413902410116,0.345983959541475,0.14438403363796587,0.5,0.043782383419689125,0.6666666666666666,0.1353,0.32,0.0,0.32,0.05188679245283019,0.322463768115942,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6264,0.3333333333333333,0.4528871383974187,0.41366617434365394,0.5555413902410116,0.23075459359134173,0.23883645172405887,0.0,0.043782383419689125,0.3333333333333333,0.0889,0.17090909090909093,0.0,0.17090909090909093,0.25943396226415094,0.036231884057971016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9605,0.6666666666666666,0.583057511625239,0.44162228985778573,0.5977661187866744,0.23575771870419024,0.051430630485489875,0.5,0.043782383419689125,0.6666666666666666,0.0884,0.21454545454545457,0.0,0.21454545454545457,0.04245283018867925,0.025362318840579712,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12593,0.3333333333333333,0.51618466323991,0.4469640000794239,0.5555413902410116,0.28428769832754597,0.4222173625355238,0.0,0.03527633851468048,0.3333333333333333,0.0944,0.17090909090909093,0.0,0.17090909090909093,0.25943396226415094,0.1739130434782609,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13505,1.0,0.5307362619546885,0.4615381762855212,0.5555413902410116,0.319568095980559,0.0,0.25,0.043782383419689125,1.0,0.1428,0.4254545454545455,0.0,0.4254545454545455,0.05660377358490566,0.427536231884058,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9113,0.3333333333333333,0.5001682951869779,0.5074521510467894,0.5555413902410116,0.2830700335326898,0.23883645172405887,0.0,0.043782383419689125,0.3333333333333333,0.0953,0.20727272727272728,0.0,0.20727272727272728,0.30660377358490565,0.036231884057971016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17306,0.6666666666666666,0.5764801178185177,0.4745190876285702,0.5788990307725581,0.3429171644297295,0.08151562070794777,0.5,0.06528497409326424,0.6666666666666666,0.0997,0.2181818181818182,0.0,0.2181818181818182,0.04245283018867925,0.007246376811594202,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
6021,0.3333333333333333,0.5011079413457709,0.32700547742197317,0.5555413902410116,0.2830700335326898,0.0,0.0,0.28268566493955094,0.3333333333333333,0.1072,0.26181818181818184,0.0,0.26181818181818184,0.3773584905660377,0.2644927536231884,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3756,0.3333333333333333,0.47954611555433746,0.4469640000794239,0.5555413902410116,0.21315907502676337,0.43401238551391513,0.0,0.0,0.3333333333333333,0.1193,0.1672727272727273,0.0,0.1672727272727273,0.25471698113207547,0.17028985507246377,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11232,0.3333333333333333,0.5944107392851247,0.4920186451585305,0.5555413902410116,0.29007727289054397,0.0,0.16666666666666666,0.007167530224525043,0.3333333333333333,0.0619,0.22181818181818183,0.0,0.22181818181818183,0.03773584905660377,0.0036231884057971015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12684,0.3333333333333333,0.46546435516672846,0.5654886991489627,0.5559566685588574,0.30938053370135526,0.23883645172405887,0.0833333333333333,0.15785837651122625,0.3333333333333333,0.0497,0.4363636363636364,0.0,0.4363636363636364,0.07547169811320754,0.03260869565217391,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
14788,0.3333333333333333,0.603202295431942,0.3849455571168503,0.5555413902410116,0.2964465674162144,0.3520678693022175,0.0,0.043782383419689125,0.3333333333333333,0.0798,0.33454545454545453,0.0,0.33454545454545453,0.18396226415094338,0.036231884057971016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10930,0.3333333333333333,0.458777505296451,0.4625352839214804,0.5555413902410116,0.2878185621434016,0.23883645172405887,0.0,0.043782383419689125,0.3333333333333333,0.0727,0.2290909090909091,0.0,0.2290909090909091,0.33490566037735847,0.036231884057971016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9954,0.3333333333333333,0.5098372474652393,0.4469640000794239,0.5555413902410116,0.25468181529226486,0.49247602070325286,0.0,0.049956822107081175,0.3333333333333333,0.121,0.2290909090909091,0.0,0.2290909090909091,0.33490566037735847,0.2318840579710145,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
32,0.6666666666666666,0.5850522722133669,0.4469640000794239,0.5555413902410116,0.2489240002947636,0.23883645172405887,0.0,0.043782383419689125,0.6666666666666666,0.1338,0.21454545454545457,0.0,0.20727272727272728,0.18867924528301885,0.036231884057971016,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4680,0.3333333333333333,0.42219551173960534,0.4469640000794239,0.5555413902410116,0.25089635497427254,0.4258852616136325,0.0,0.006606217616580311,0.3333333333333333,0.0966,0.19272727272727275,0.0,0.19272727272727275,0.28773584905660377,0.1956521739130435,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4974,0.3333333333333333,0.31476534426437347,0.6167058758963588,0.5555413902410116,0.32909924871599683,0.23883645172405887,0.0,0.043782383419689125,0.3333333333333333,0.1115,0.28,0.0,0.28,0.40094339622641506,0.036231884057971016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4350,1.0,0.3512041836318445,0.26906539772709603,0.574206780027775,0.24480434382464097,0.23883645172405887,0.25,0.035449050086355786,1.0,0.1109,0.4690909090909091,0.0,0.4690909090909091,0.04245283018867925,0.007246376811594202,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
331,1.0,0.37798431946079725,0.41186847353871037,0.5555413902410116,0.14558993887006705,0.10286126097097975,0.25,0.043782383419689125,1.0,0.1156,0.21454545454545457,0.0,0.20727272727272728,0.06132075471698113,0.036231884057971016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
14697,0.6666666666666666,0.46784249575643794,0.5054990279488295,0.5579041500652138,0.2830700335326898,0.23883645172405887,0.5,0.000690846286701209,0.6666666666666666,0.1069,0.08363636363636363,0.0,0.08363636363636363,0.04245283018867925,0.025362318840579712,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5976,0.3333333333333333,0.3685318332404872,0.4489309111964905,0.5555413902410116,0.2830700335326898,0.23883645172405887,0.0,0.06545768566493955,0.3333333333333333,0.083,0.2290909090909091,0.0,0.2290909090909091,0.33490566037735847,0.2318840579710145,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20666,0.6666666666666666,0.5397753944966095,0.427812415149353,0.5555413902410116,0.7249282964412935,0.23883645172405887,0.5,0.05621761658031088,0.6666666666666666,0.0926,0.21454545454545457,0.0,0.20727272727272728,0.03773584905660377,0.0036231884057971015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3006,0.3333333333333333,0.46761582931207346,0.400185791553355,0.4652890314741904,0.22811224374219893,0.2184735902730629,0.0833333333333333,0.10509499136442142,0.3333333333333333,0.062,0.21454545454545457,0.0,0.21454545454545457,0.2452830188679245,0.2173913043478261,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7928,0.3333333333333333,0.4704432964410058,0.4242330973379337,0.444748925130028,0.2830700335326898,0.23883645172405887,0.0,0.043782383419689125,0.3333333333333333,0.1053,0.24727272727272726,0.0,0.24727272727272726,0.21698113207547168,0.036231884057971016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13743,0.3333333333333333,0.2958494564608428,0.4745190876285702,0.5555413902410116,0.40831319195403937,0.23883645172405887,0.0,0.007037996545768566,0.3333333333333333,0.1151,0.23636363636363636,0.0,0.23636363636363636,0.2452830188679245,0.036231884057971016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9654,0.3333333333333333,0.35210769605694625,0.3673314144207022,0.39384330290491487,0.3059223512591367,0.08151562070794777,0.0833333333333333,0.1255181347150259,0.3333333333333333,0.0948,0.4036363636363636,0.16666666666666666,0.09818181818181818,0.12735849056603774,0.40579710144927533,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
9831,0.6666666666666666,0.46761582931207346,0.4719021476772172,0.5555413902410116,0.2565004619826239,0.08151562070794777,0.5,0.043782383419689125,0.6666666666666666,0.1155,0.4109090909090909,0.0,0.4109090909090909,0.04716981132075472,0.41304347826086957,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5226,0.6666666666666666,0.471072633049077,0.4293007013303187,0.7915271327552594,0.24480434382464097,0.051430630485489875,0.1,0.003756476683937824,0.6666666666666666,0.0956,0.21454545454545457,0.16666666666666666,0.08363636363636363,0.04245283018867925,0.007246376811594202,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
15609,0.3333333333333333,0.45522604142820877,0.4584734387579074,0.5555413902410116,0.3871372321372553,0.3742156656541142,0.1,0.043782383419689125,0.3333333333333333,0.0745,0.3381818181818182,0.0,0.3381818181818182,0.05660377358490566,0.34057971014492755,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
474,0.6666666666666666,0.7509516581048156,0.486994566220836,0.5555413902410116,0.15383639572756114,0.23883645172405887,0.5,0.0006044905008635579,0.6666666666666666,0.0899,0.23636363636363636,0.0,0.23636363636363636,0.04716981132075472,0.025362318840579712,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13009,0.6666666666666666,0.6376652042362067,0.4855018503816384,0.6425564188564865,0.2468944680204582,0.23883645172405887,0.25,0.06239205526770293,0.6666666666666666,0.096,0.18181818181818182,0.0,0.18181818181818182,0.04245283018867925,0.04710144927536232,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5053,0.3333333333333333,0.3442479039276083,0.4385980372254078,0.5555413902410116,0.29007727289054397,0.23883645172405887,0.0,0.043782383419689125,0.3333333333333333,0.1329,0.39272727272727276,0.0,0.39272727272727276,0.5471698113207547,0.036231884057971016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9024,0.3333333333333333,0.5036247794865185,0.4469640000794239,0.5555413902410116,0.2489240002947636,0.3869415348966577,0.0,0.1510362694300518,0.3333333333333333,0.1108,0.21454545454545457,0.0,0.20727272727272728,0.18867924528301885,0.036231884057971016,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10706,0.3333333333333333,0.4847766256082982,0.4469640000794239,0.5555413902410116,0.27248175432596566,0.5058742712476632,0.0,0.058031088082901555,0.3333333333333333,0.0748,0.21454545454545457,0.0,0.20727272727272728,0.18867924528301885,0.036231884057971016,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5549,0.3333333333333333,0.4020123523534363,0.4469640000794239,0.5555413902410116,0.26333651797662594,0.44764724846716747,0.0,0.0,0.3333333333333333,0.1001,0.4581818181818182,0.0,0.4581818181818182,0.6320754716981132,0.4601449275362319,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18183,0.6666666666666666,0.530488234823377,0.4676611725407321,0.5555413902410116,0.4151540226581014,0.23883645172405887,0.5,0.0,0.6666666666666666,0.1124,0.32,0.16666666666666666,0.06909090909090909,0.04245283018867925,0.007246376811594202,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
6275,0.6666666666666666,0.5332063417366886,0.41883833102714874,0.6053880298441496,0.24042704599317896,0.23883645172405887,0.16666666666666666,0.014378238341968913,0.6666666666666666,0.0985,0.19272727272727275,0.0,0.19272727272727275,0.04245283018867925,0.06159420289855072,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
16873,0.3333333333333333,0.2865578225798576,0.20043974368282286,0.5555413902410116,0.48121742420255287,0.2417465782630347,0.0833333333333333,0.043782383419689125,0.3333333333333333,0.0914,0.10545454545454545,0.0,0.10545454545454545,0.17452830188679244,0.10869565217391304,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16515,1.0,0.57475491395159,0.4293007013303187,0.5582959479926171,0.383428905198153,0.3756380488065314,0.5,0.043782383419689125,1.0,0.1138,0.1890909090909091,0.0,0.1890909090909091,0.04245283018867925,0.025362318840579712,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
